"datetime","site_id","variable","observation"
2018-08-28,"BARC","oxygen",5.32421052631579
2018-08-29,"BARC","chla",2.70941176470588
2018-08-29,"BARC","oxygen",4.37666666666667
2018-08-30,"BARC","chla",2.70474489795918
2018-08-30,"BARC","oxygen",4.24338842975207
2018-08-31,"BARC","chla",2.46958139534884
2018-08-31,"BARC","oxygen",4.33651162790698
2018-09-01,"BARC","chla",2.49873096446701
2018-09-01,"BARC","oxygen",5.18113402061856
2018-09-02,"BARC","chla",3.28275590551181
2018-09-02,"BARC","oxygen",5.47496062992126
2018-09-03,"BARC","chla",3.3144635193133
2018-09-03,"BARC","oxygen",4.93438461538462
2018-09-04,"BARC","chla",3.24280193236715
2018-09-04,"BARC","oxygen",4.8279347826087
2018-09-05,"BARC","chla",3.103
2018-09-05,"BARC","oxygen",5.51958041958042
2018-09-06,"BARC","chla",2.98725490196078
2018-09-06,"BARC","oxygen",6.10764285714286
2018-09-07,"BARC","chla",3.18199115044248
2018-09-07,"BARC","oxygen",6.25523076923077
2018-09-08,"BARC","chla",3.80434456928839
2018-09-08,"BARC","oxygen",5.74335403726708
2018-09-09,"BARC","chla",3.77256603773585
2018-09-09,"BARC","oxygen",5.4991724137931
2018-09-10,"BARC","chla",3.11601895734597
2018-09-10,"BARC","oxygen",5.84666666666667
2018-09-11,"BARC","chla",2.76714285714286
2018-09-11,"BARC","oxygen",5.97285714285714
2018-09-12,"BARC","chla",2.56
2018-09-12,"BARC","oxygen",6.14
2018-09-13,"BARC","chla",3.15011363636364
2018-09-13,"BARC","oxygen",5.77667924528302
2018-09-14,"BARC","chla",3.18748917748918
2018-09-14,"BARC","oxygen",5.5486974789916
2018-09-15,"BARC","chla",NA
2018-09-15,"BARC","oxygen",6.19
2018-09-16,"BARC","chla",1.95
2018-09-16,"BARC","oxygen",6.05
2018-09-19,"BARC","chla",2.59
2018-09-19,"BARC","oxygen",5.53
2018-09-20,"BARC","chla",4.05
2018-09-20,"BARC","oxygen",5.25
2018-09-21,"BARC","chla",4.44
2018-09-21,"BARC","oxygen",5.5
2018-09-22,"BARC","chla",4.06577142857143
2018-09-22,"BARC","oxygen",4.72357541899441
2018-09-23,"BARC","chla",4.41776119402985
2018-09-23,"BARC","oxygen",4.61539007092199
2018-09-24,"BARC","chla",4.32240343347639
2018-09-24,"BARC","oxygen",4.56931623931624
2018-09-25,"BARC","chla",3.29460431654676
2018-09-25,"BARC","oxygen",4.38284210526316
2018-09-26,"BARC","chla",3.11153005464481
2018-09-26,"BARC","oxygen",4.81697802197802
2018-09-27,"BARC","chla",3.50058333333333
2018-09-27,"BARC","oxygen",5.07991666666667
2018-09-28,"BARC","chla",3.87764705882353
2018-09-28,"BARC","oxygen",5.35444444444444
2018-09-29,"BARC","chla",5.14608695652174
2018-09-29,"BARC","oxygen",5.60814285714286
2018-09-30,"BARC","chla",6.20769230769231
2018-09-30,"BARC","oxygen",5.534
2018-10-01,"BARC","chla",7.62127272727273
2018-10-01,"BARC","oxygen",4.96290909090909
2018-10-02,"BARC","chla",8.66424242424242
2018-10-02,"BARC","oxygen",4.65114285714286
2018-10-03,"BARC","chla",8.70684210526316
2018-10-03,"BARC","oxygen",5.06938775510204
2018-10-04,"BARC","chla",9.64606617647059
2018-10-04,"BARC","oxygen",5.27317518248175
2018-10-05,"BARC","chla",10.5222047244094
2018-10-05,"BARC","oxygen",5.26992395437262
2018-10-06,"BARC","chla",12.5962365591398
2018-10-06,"BARC","oxygen",5.46761403508772
2018-10-07,"BARC","chla",14.5168439716312
2018-10-07,"BARC","oxygen",5.46257042253521
2018-10-08,"BARC","chla",16.4670143884892
2018-10-08,"BARC","oxygen",5.38198581560284
2018-10-09,"BARC","chla",16.5978776978417
2018-10-09,"BARC","oxygen",5.39570921985816
2018-10-10,"BARC","chla",15.019402173913
2018-10-10,"BARC","oxygen",5.56865030674847
2018-10-11,"BARC","chla",6.52632727272727
2018-10-11,"BARC","oxygen",5.82606557377049
2018-10-12,"BARC","chla",6.03199275362319
2018-10-12,"BARC","oxygen",6.09105590062112
2018-10-13,"BARC","chla",5.5320350877193
2018-10-13,"BARC","oxygen",5.84761290322581
2018-10-14,"BARC","chla",5.19527272727273
2018-10-14,"BARC","oxygen",5.64042424242424
2018-10-15,"BARC","chla",4.24989361702128
2018-10-15,"BARC","oxygen",5.92347058823529
2018-10-16,"BARC","chla",3.72699300699301
2018-10-16,"BARC","oxygen",6.30387283236994
2018-10-17,"BARC","chla",3.20833333333333
2018-10-17,"BARC","oxygen",6.50856382978723
2018-10-18,"BARC","chla",2.91284722222222
2018-10-18,"BARC","oxygen",6.47820652173913
2018-10-19,"BARC","chla",3.76211805555556
2018-10-19,"BARC","oxygen",6.01242937853107
2018-10-20,"BARC","chla",3.93875
2018-10-20,"BARC","oxygen",5.22712418300654
2018-10-21,"BARC","chla",3.55355400696864
2018-10-21,"BARC","oxygen",5.01503225806452
2018-10-22,"BARC","chla",4.15108374384236
2018-10-22,"BARC","oxygen",5.14801724137931
2018-10-23,"BARC","chla",5.5
2018-10-23,"BARC","oxygen",4.94262589928058
2018-10-24,"BARC","chla",NA
2018-10-24,"BARC","oxygen",4.89393822393822
2018-10-25,"BARC","chla",NA
2018-10-25,"BARC","oxygen",5.0201568627451
2018-10-26,"BARC","chla",NA
2018-10-26,"BARC","oxygen",5.05478431372549
2018-10-27,"BARC","chla",NA
2018-10-27,"BARC","oxygen",5.2615503875969
2018-10-28,"BARC","chla",NA
2018-10-28,"BARC","oxygen",5.45518072289157
2018-10-29,"BARC","chla",NA
2018-10-29,"BARC","oxygen",5.718359375
2018-10-30,"BARC","chla",NA
2018-10-30,"BARC","oxygen",5.9538671875
2018-10-31,"BARC","chla",NA
2018-10-31,"BARC","oxygen",5.8624
2018-11-01,"BARC","chla",NA
2018-11-01,"BARC","oxygen",6.01208494208494
2018-11-02,"BARC","chla",NA
2018-11-02,"BARC","oxygen",6.13475409836066
2018-11-03,"BARC","chla",NA
2018-11-03,"BARC","oxygen",6.15618644067797
2018-11-04,"BARC","chla",NA
2018-11-04,"BARC","oxygen",6.20588983050847
2018-11-05,"BARC","chla",NA
2018-11-05,"BARC","oxygen",6.67014285714286
2018-11-06,"BARC","chla",2.67104
2018-11-06,"BARC","oxygen",6.66615384615385
2018-11-07,"BARC","chla",2.79295719844358
2018-11-07,"BARC","oxygen",6.3289552238806
2018-11-08,"BARC","chla",2.74493150684932
2018-11-08,"BARC","oxygen",7.35866666666667
2018-11-09,"BARC","chla",2.80642105263158
2018-11-09,"BARC","oxygen",7.06663461538462
2018-11-10,"BARC","chla",3.55636363636364
2018-11-10,"BARC","oxygen",6.51980952380952
2018-11-11,"BARC","chla",4.76038327526132
2018-11-11,"BARC","oxygen",4.09761904761905
2018-11-12,"BARC","chla",4.57014035087719
2018-11-12,"BARC","oxygen",6.28259259259259
2018-11-13,"BARC","chla",3.68697508896797
2018-11-13,"BARC","oxygen",6.31822429906542
2018-11-14,"BARC","chla",3.84214788732394
2018-11-14,"BARC","oxygen",5.74658823529412
2018-11-15,"BARC","chla",4.90123636363636
2018-11-15,"BARC","oxygen",5.30625
2018-11-16,"BARC","chla",4.48039426523297
2018-11-16,"BARC","oxygen",NA
2018-11-17,"BARC","chla",4.00153024911032
2018-11-17,"BARC","oxygen",NA
2018-11-18,"BARC","chla",3.65270175438596
2018-11-18,"BARC","oxygen",4.74112676056338
2018-11-19,"BARC","chla",4.10166666666667
2018-11-19,"BARC","oxygen",5.03987179487179
2018-11-19,"BARC","temperature",22.1803846153846
2018-11-20,"BARC","chla",4.38771186440678
2018-11-20,"BARC","oxygen",NA
2018-11-20,"BARC","temperature",21.6
2018-11-21,"BARC","chla",3.78201680672269
2018-11-21,"BARC","oxygen",5.62633333333333
2018-11-21,"BARC","temperature",21.4340625
2018-11-22,"BARC","chla",4.28053097345133
2018-11-22,"BARC","oxygen",5.82958333333333
2018-11-22,"BARC","temperature",20.8046296296296
2018-11-23,"BARC","chla",3.62859504132231
2018-11-23,"BARC","oxygen",NA
2018-11-23,"BARC","temperature",20.6346875
2018-11-24,"BARC","chla",3.71205128205128
2018-11-24,"BARC","oxygen",5.9348275862069
2018-11-24,"BARC","temperature",20.8679310344828
2018-11-25,"BARC","chla",4.12463917525773
2018-11-25,"BARC","oxygen",NA
2018-11-25,"BARC","temperature",21.1624074074074
2018-11-26,"BARC","chla",4.74919540229885
2018-11-26,"BARC","oxygen",6.29222222222222
2018-11-26,"BARC","temperature",20.8678260869565
2018-11-27,"BARC","chla",3.78024390243902
2018-11-27,"BARC","oxygen",NA
2018-11-27,"BARC","temperature",20.2821875
2018-11-28,"BARC","chla",3.65955752212389
2018-11-28,"BARC","oxygen",NA
2018-11-28,"BARC","temperature",19.2488888888889
2018-11-29,"BARC","chla",3.58017699115044
2018-11-29,"BARC","oxygen",NA
2018-11-29,"BARC","temperature",18.6351666666667
2018-11-30,"BARC","chla",3.1853781512605
2018-11-30,"BARC","oxygen",6.66161290322581
2018-11-30,"BARC","temperature",18.4457142857143
2018-12-01,"BARC","chla",3.29115384615385
2018-12-01,"BARC","oxygen",NA
2018-12-01,"BARC","temperature",18.4782142857143
2018-12-02,"BARC","chla",3.1312030075188
2018-12-02,"BARC","oxygen",4.7625641025641
2018-12-02,"BARC","temperature",19.1215151515152
2018-12-03,"BARC","chla",3.381125
2018-12-03,"BARC","oxygen",NA
2018-12-03,"BARC","temperature",20.2095238095238
2018-12-04,"BARC","chla",NA
2018-12-04,"BARC","oxygen",NA
2018-12-04,"BARC","temperature",19.8660344827586
2018-12-05,"BARC","chla",NA
2018-12-05,"BARC","oxygen",NA
2018-12-05,"BARC","temperature",18.5883333333333
2018-12-06,"BARC","chla",NA
2018-12-06,"BARC","oxygen",NA
2018-12-06,"BARC","temperature",18.292380952381
2018-12-07,"BARC","chla",NA
2018-12-07,"BARC","oxygen",NA
2018-12-07,"BARC","temperature",17.91765625
2018-12-08,"BARC","chla",NA
2018-12-08,"BARC","oxygen",NA
2018-12-08,"BARC","temperature",17.8960256410256
2018-12-09,"BARC","chla",NA
2018-12-09,"BARC","oxygen",NA
2018-12-09,"BARC","temperature",18.1361111111111
2018-12-10,"BARC","temperature",17.6923611111111
2018-12-11,"BARC","chla",NA
2018-12-11,"BARC","oxygen",NA
2018-12-11,"BARC","temperature",17.0916071428571
2018-12-12,"BARC","chla",0.892608695652174
2018-12-12,"BARC","oxygen",7.96318181818182
2018-12-12,"BARC","temperature",16.9783333333333
2018-12-13,"BARC","chla",0.877409638554217
2018-12-13,"BARC","oxygen",7.91518072289157
2018-12-13,"BARC","temperature",16.5439583333333
2018-12-14,"BARC","chla",NA
2018-12-14,"BARC","oxygen",NA
2018-12-14,"BARC","temperature",16.6414
2018-12-15,"BARC","chla",NA
2018-12-15,"BARC","oxygen",NA
2018-12-15,"BARC","temperature",16.9924137931034
2018-12-16,"BARC","chla",NA
2018-12-16,"BARC","oxygen",NA
2018-12-16,"BARC","temperature",17.1067924528302
2018-12-17,"BARC","chla",NA
2018-12-17,"BARC","oxygen",NA
2018-12-17,"BARC","temperature",16.9718548387097
2018-12-18,"BARC","chla",NA
2018-12-18,"BARC","oxygen",NA
2018-12-18,"BARC","temperature",16.8324193548387
2018-12-19,"BARC","chla",1.33811965811966
2018-12-19,"BARC","oxygen",7.96669491525424
2018-12-19,"BARC","temperature",16.72640625
2018-12-20,"BARC","chla",1.23412
2018-12-20,"BARC","oxygen",8.06782945736434
2018-12-20,"BARC","temperature",16.6261363636364
2018-12-21,"BARC","chla",1.132
2018-12-21,"BARC","oxygen",8.25036363636364
2018-12-21,"BARC","temperature",16.5808888888889
2018-12-22,"BARC","chla",0.950872483221476
2018-12-22,"BARC","oxygen",8.46284810126582
2018-12-22,"BARC","temperature",16.3410204081633
2018-12-23,"BARC","chla",1.16604
2018-12-23,"BARC","oxygen",8.43695817490494
2018-12-23,"BARC","temperature",16.1473571428571
2018-12-24,"BARC","chla",1.08722007722008
2018-12-24,"BARC","oxygen",8.41894339622642
2018-12-24,"BARC","temperature",16.0854166666667
2018-12-25,"BARC","chla",0.999741697416974
2018-12-25,"BARC","oxygen",8.41549815498155
2018-12-25,"BARC","temperature",16.2421527777778
2018-12-26,"BARC","chla",0.969808429118774
2018-12-26,"BARC","oxygen",8.46716981132075
2018-12-26,"BARC","temperature",16.1946478873239
2018-12-27,"BARC","chla",1.08011406844106
2018-12-27,"BARC","oxygen",8.60053435114504
2018-12-27,"BARC","temperature",16.3567361111111
2018-12-28,"BARC","chla",1.14011363636364
2018-12-28,"BARC","oxygen",8.47660377358491
2018-12-28,"BARC","temperature",17.2683088235294
2018-12-29,"BARC","chla",1.26352059925094
2018-12-29,"BARC","oxygen",8.41333333333333
2018-12-29,"BARC","temperature",18.1793661971831
2018-12-30,"BARC","chla",1.36259541984733
2018-12-30,"BARC","oxygen",8.30725190839695
2018-12-30,"BARC","temperature",18.7319696969697
2018-12-31,"BARC","chla",1.07521072796935
2018-12-31,"BARC","oxygen",8.23685823754789
2018-12-31,"BARC","temperature",19.2008208955224
2019-01-01,"BARC","chla",0.932194244604316
2019-01-01,"BARC","oxygen",8.2260071942446
2019-01-01,"BARC","temperature",19.8441304347826
2019-01-02,"BARC","chla",0.863409090909091
2019-01-02,"BARC","oxygen",8.08768181818182
2019-01-02,"BARC","temperature",20.035
2019-01-03,"BARC","chla",NA
2019-01-03,"BARC","oxygen",9.06272727272727
2019-01-03,"BARC","temperature",20.2054545454545
2019-01-04,"BARC","chla",NA
2019-01-04,"BARC","oxygen",9.00255319148936
2019-01-04,"BARC","temperature",20.502323943662
2019-01-05,"BARC","chla",NA
2019-01-05,"BARC","oxygen",8.8321186440678
2019-01-05,"BARC","temperature",19.437676056338
2019-01-06,"BARC","chla",NA
2019-01-06,"BARC","oxygen",8.74696202531646
2019-01-06,"BARC","temperature",18.3560563380282
2019-01-07,"BARC","chla",NA
2019-01-07,"BARC","oxygen",8.43893617021277
2019-01-07,"BARC","temperature",18.041875
2019-01-08,"BARC","chla",NA
2019-01-08,"BARC","oxygen",8.32008403361345
2019-01-08,"BARC","temperature",18.0897887323944
2019-01-09,"BARC","chla",NA
2019-01-09,"BARC","oxygen",8.36345991561181
2019-01-09,"BARC","temperature",18.0232142857143
2019-01-10,"BARC","chla",NA
2019-01-10,"BARC","oxygen",7.94131914893617
2019-01-10,"BARC","temperature",17.4693055555556
2019-01-11,"BARC","chla",NA
2019-01-11,"BARC","oxygen",7.9341592920354
2019-01-11,"BARC","temperature",16.9607638888889
2019-01-12,"BARC","chla",NA
2019-01-12,"BARC","oxygen",NA
2019-01-12,"BARC","temperature",16.7832394366197
2019-01-13,"BARC","chla",NA
2019-01-13,"BARC","oxygen",NA
2019-01-13,"BARC","temperature",17.1556338028169
2019-01-14,"BARC","chla",NA
2019-01-14,"BARC","oxygen",NA
2019-01-14,"BARC","temperature",17.1952083333333
2019-01-15,"BARC","chla",NA
2019-01-15,"BARC","oxygen",NA
2019-01-15,"BARC","temperature",16.7904411764706
2019-01-16,"BARC","chla",NA
2019-01-16,"BARC","oxygen",NA
2019-01-16,"BARC","temperature",16.4329861111111
2019-01-17,"BARC","chla",NA
2019-01-17,"BARC","oxygen",8.13958333333333
2019-01-17,"BARC","temperature",16.2145138888889
2019-01-18,"BARC","chla",NA
2019-01-18,"BARC","oxygen",8.17496503496504
2019-01-18,"BARC","temperature",16.3573134328358
2019-01-19,"BARC","chla",NA
2019-01-19,"BARC","oxygen",8.44684027777778
2019-01-19,"BARC","temperature",16.7252777777778
2019-01-20,"BARC","chla",NA
2019-01-20,"BARC","oxygen",8.66418118466899
2019-01-20,"BARC","temperature",16.7646428571429
2019-01-21,"BARC","chla",NA
2019-01-21,"BARC","oxygen",8.37284722222222
2019-01-21,"BARC","temperature",15.9244444444444
2019-01-22,"BARC","chla",NA
2019-01-22,"BARC","oxygen",8.43256944444444
2019-01-22,"BARC","temperature",15.6399305555556
2019-01-23,"BARC","chla",NA
2019-01-23,"BARC","oxygen",8.76069444444444
2019-01-23,"BARC","temperature",16.0837323943662
2019-01-24,"BARC","chla",NA
2019-01-24,"BARC","oxygen",9.00979166666667
2019-01-24,"BARC","temperature",16.8898591549296
2019-01-25,"BARC","chla",NA
2019-01-25,"BARC","oxygen",9.07582456140351
2019-01-25,"BARC","temperature",16.5835507246377
2019-01-26,"BARC","chla",NA
2019-01-26,"BARC","oxygen",8.74836805555556
2019-01-26,"BARC","temperature",15.9447183098592
2019-01-27,"BARC","chla",NA
2019-01-27,"BARC","oxygen",8.60979166666667
2019-01-27,"BARC","temperature",15.5318309859155
2019-01-28,"BARC","chla",NA
2019-01-28,"BARC","oxygen",8.7791637630662
2019-01-28,"BARC","temperature",15.0313888888889
2019-01-29,"BARC","chla",NA
2019-01-29,"BARC","oxygen",8.81211267605634
2019-01-29,"BARC","temperature",14.9646478873239
2019-01-30,"BARC","chla",NA
2019-01-30,"BARC","oxygen",8.84623693379791
2019-01-30,"BARC","temperature",14.6897142857143
2019-01-31,"BARC","chla",1.06095022624434
2019-01-31,"BARC","oxygen",8.93671875
2019-01-31,"BARC","temperature",14.2653787878788
2019-02-01,"BARC","chla",0.912062937062937
2019-02-01,"BARC","oxygen",9.13835664335664
2019-02-01,"BARC","temperature",14.2865492957746
2019-02-02,"BARC","chla",0.997534722222222
2019-02-02,"BARC","oxygen",9.395
2019-02-02,"BARC","temperature",15.0640769230769
2019-02-03,"BARC","chla",0.89125
2019-02-03,"BARC","oxygen",9.55204946996466
2019-02-03,"BARC","temperature",15.721338028169
2019-02-04,"BARC","chla",0.69
2019-02-04,"BARC","oxygen",9.59507092198582
2019-02-04,"BARC","temperature",16.0258450704225
2019-02-05,"BARC","chla",0.584350877192983
2019-02-05,"BARC","oxygen",9.60992700729927
2019-02-05,"BARC","temperature",16.45
2019-02-06,"BARC","chla",0.288740740740741
2019-02-06,"BARC","oxygen",9.5723487544484
2019-02-06,"BARC","temperature",17.1370149253731
2019-02-07,"BARC","chla",0.199227941176471
2019-02-07,"BARC","oxygen",9.53900709219858
2019-02-07,"BARC","temperature",17.8629861111111
2019-02-08,"BARC","chla",0.161313559322034
2019-02-08,"BARC","oxygen",9.52557553956834
2019-02-08,"BARC","temperature",18.5093661971831
2019-02-09,"BARC","chla",0.190846774193548
2019-02-09,"BARC","oxygen",9.54422535211268
2019-02-09,"BARC","temperature",18.3379710144928
2019-02-10,"BARC","chla",0.304028776978417
2019-02-10,"BARC","oxygen",9.54204861111111
2019-02-10,"BARC","temperature",17.33375
2019-02-11,"BARC","chla",0.283175965665236
2019-02-11,"BARC","oxygen",9.43777777777778
2019-02-11,"BARC","temperature",18.0165573770492
2019-02-12,"BARC","chla",0.163244680851064
2019-02-12,"BARC","oxygen",9.19746527777778
2019-02-12,"BARC","temperature",19.1998550724638
2019-02-13,"BARC","chla",0.144779874213836
2019-02-13,"BARC","oxygen",9.13722222222222
2019-02-13,"BARC","temperature",19.2497222222222
2019-02-14,"BARC","chla",0.120714285714286
2019-02-14,"BARC","oxygen",9.01559829059829
2019-02-14,"BARC","temperature",17.8076056338028
2019-02-15,"BARC","chla",0.158811188811189
2019-02-15,"BARC","oxygen",9.01914893617021
2019-02-15,"BARC","temperature",17.8976388888889
2019-02-16,"BARC","chla",0.131733333333333
2019-02-16,"BARC","oxygen",8.99987068965517
2019-02-16,"BARC","temperature",18.0515277777778
2019-02-17,"BARC","chla",0.154647058823529
2019-02-17,"BARC","oxygen",9.02353711790393
2019-02-17,"BARC","temperature",18.8976923076923
2019-02-18,"BARC","chla",0.132900763358779
2019-02-18,"BARC","oxygen",9.00564655172414
2019-02-18,"BARC","temperature",20.135
2019-02-19,"BARC","chla",0.262838709677419
2019-02-19,"BARC","oxygen",8.99320346320346
2019-02-19,"BARC","temperature",20.4776119402985
2019-02-20,"BARC","chla",0.190378378378378
2019-02-20,"BARC","oxygen",8.97969162995595
2019-02-20,"BARC","temperature",20.0160447761194
2019-02-21,"BARC","chla",0.150962962962963
2019-02-21,"BARC","oxygen",8.90931623931624
2019-02-21,"BARC","temperature",20.8836231884058
2019-02-22,"BARC","chla",0.156412213740458
2019-02-22,"BARC","oxygen",8.77599137931034
2019-02-22,"BARC","temperature",21.8267391304348
2019-02-23,"BARC","chla",0.105614035087719
2019-02-23,"BARC","oxygen",8.69163793103448
2019-02-23,"BARC","temperature",22.4378873239437
2019-02-24,"BARC","chla",0.174105960264901
2019-02-24,"BARC","oxygen",8.56183406113537
2019-02-24,"BARC","temperature",23.1570149253731
2019-02-25,"BARC","chla",0.203298429319372
2019-02-25,"BARC","oxygen",8.56374485596708
2019-02-25,"BARC","temperature",21.6992753623188
2019-02-26,"BARC","chla",0.387962264150943
2019-02-26,"BARC","oxygen",8.43419014084507
2019-02-26,"BARC","temperature",20.3292957746479
2019-02-27,"BARC","chla",0.425309090909091
2019-02-27,"BARC","oxygen",8.33722807017544
2019-02-27,"BARC","temperature",20.1596428571429
2019-02-28,"BARC","chla",0.208395061728395
2019-02-28,"BARC","oxygen",8.36448648648649
2019-02-28,"BARC","temperature",20.89875
2019-03-01,"BARC","chla",0.23822695035461
2019-03-01,"BARC","oxygen",8.46590062111801
2019-03-01,"BARC","temperature",21.4236585365854
2019-03-02,"BARC","chla",0.231423076923077
2019-03-02,"BARC","oxygen",8.43733333333333
2019-03-02,"BARC","temperature",21.2268571428571
2019-03-03,"BARC","chla",0.217379032258065
2019-03-03,"BARC","oxygen",8.35572916666667
2019-03-03,"BARC","temperature",21.2254861111111
2019-03-04,"BARC","chla",0.305938697318008
2019-03-04,"BARC","oxygen",8.30777777777778
2019-03-04,"BARC","temperature",21.3910563380282
2019-03-05,"BARC","chla",0.435467625899281
2019-03-05,"BARC","oxygen",7.71135416666667
2019-03-05,"BARC","temperature",20.4019444444444
2019-03-06,"BARC","chla",0.524070175438596
2019-03-06,"BARC","oxygen",7.26635416666667
2019-03-06,"BARC","temperature",19.1497222222222
2019-03-07,"BARC","chla",0.486254545454545
2019-03-07,"BARC","oxygen",6.95065972222222
2019-03-07,"BARC","temperature",18.7644366197183
2019-03-08,"BARC","chla",0.288308823529412
2019-03-08,"BARC","oxygen",7.11684027777778
2019-03-08,"BARC","temperature",18.9674264705882
2019-03-09,"BARC","chla",0.265487804878049
2019-03-09,"BARC","oxygen",7.54944444444444
2019-03-09,"BARC","temperature",19.5625714285714
2019-03-10,"BARC","chla",0.197863636363636
2019-03-10,"BARC","oxygen",7.94222222222222
2019-03-10,"BARC","temperature",20.5067164179104
2019-03-11,"BARC","chla",0.162666666666667
2019-03-11,"BARC","oxygen",8.20566433566434
2019-03-11,"BARC","temperature",21.5443571428571
2019-03-12,"BARC","chla",0.161604278074866
2019-03-12,"BARC","oxygen",8.39825910931174
2019-03-12,"BARC","temperature",22.1625352112676
2019-03-13,"BARC","chla",0.207487922705314
2019-03-13,"BARC","oxygen",8.37749128919861
2019-03-13,"BARC","temperature",21.6411805555556
2019-03-14,"BARC","chla",0.204508928571429
2019-03-14,"BARC","oxygen",8.4384965034965
2019-03-14,"BARC","temperature",21.6149295774648
2019-03-15,"BARC","chla",0.273426966292135
2019-03-15,"BARC","oxygen",8.54301507537688
2019-03-15,"BARC","temperature",22.3058
2019-03-16,"BARC","chla",0.363745454545455
2019-03-16,"BARC","oxygen",8.78640845070423
2019-03-16,"BARC","temperature",22.6280714285714
2019-03-17,"BARC","chla",0.552122302158273
2019-03-17,"BARC","oxygen",8.44878472222222
2019-03-17,"BARC","temperature",21.3863970588235
2019-03-18,"BARC","chla",0.782348754448399
2019-03-18,"BARC","oxygen",8.06086805555556
2019-03-18,"BARC","temperature",20.3646527777778
2019-03-19,"BARC","chla",1.18678571428571
2019-03-19,"BARC","oxygen",7.69239583333333
2019-03-19,"BARC","temperature",19.9487323943662
2019-03-20,"BARC","chla",1.45217081850534
